id,journee,date_formatee,equipe,role,adversaire,score_equipe,score_adversaire,classement_avant_match,bonus,resultat,essais_accordes,possession_balle,occupation,possession_prop_camp,possession_camp_adv,possession_22m_adv,melees_obtenues,melees_perdues,melees_gagnees,melees_refaites,touches_obtenues,touches_propre_lancer,touches_lancer_adv,en_avant_commis,penalites_reussies,penalites_concedees,plaquages_reussis,plaquages_offensifs,plaquages_manques,ballons_pied,ballons_passes,carton_jaune,carton_orange,carton_rouge
8e3df8c6,j1,24/08/2019,Stade Toulousain,Extérieur,Union Bordeaux-Bègles,25,30,7e,Bd,Défaite,2,50 %,58 %,52 %,42 %,59 %,6,2,4,0,14,12,1,8,5,9,118,5,10,18,119,2,0,0
28aea012,j1,25/08/2019,ASM Clermont,Domicile,Stade Rochelais,28,10,6e,,Victoire,3,50 %,57 %,67 %,44 %,58 %,12,1,8,3,12,12,2,11,3,9,91,14,13,18,134,1,0,0
28aea012,j1,25/08/2019,Stade Rochelais,Extérieur,ASM Clermont,10,28,5e,,Défaite,1,50 %,43 %,33 %,56 %,42 %,14,0,9,5,14,9,0,7,1,12,135,16,20,10,132,1,0,1
9767e0bb,j2,31/08/2019,Aviron Bayonnais,Domicile,ASM Clermont,30,34,9e,Bd,Défaite,3,50 %,36 %,40 %,65 %,38 %,10,2,3,5,8,6,0,8,3,11,183,11,19,14,99,1,0,0
9767e0bb,j2,31/08/2019,ASM Clermont,Extérieur,Aviron Bayonnais,34,30,6e,,Victoire,3,50 %,64 %,60 %,35 %,62 %,15,1,9,5,12,7,0,13,5,6,87,8,15,10,150,0,0,0
462349d1,j2,31/08/2019,Montpellier Hérault Rugby,Domicile,Section Paloise,43,22,8e,Bo,Victoire,6,50 %,42 %,53 %,62 %,42 %,9,0,5,4,12,10,0,12,1,8,101,6,12,9,149,0,0,1
462349d1,j2,31/08/2019,Section Paloise,Extérieur,Montpellier Hérault Rugby,22,43,12e,,Défaite,3,50 %,58 %,47 %,38 %,58 %,16,1,10,5,8,3,0,10,1,11,157,12,16,9,92,2,0,0
6a177cc8,j2,31/08/2019,Stade Rochelais,Domicile,Stade Français Paris,28,26,5e,,Victoire,3,50 %,56 %,58 %,43 %,53 %,9,0,7,2,14,11,1,10,3,13,102,12,19,15,189,1,0,0
6a177cc8,j2,31/08/2019,Stade Français Paris,Extérieur,Stade Rochelais,26,28,14e,Bd,Défaite,3,50 %,44 %,42 %,57 %,47 %,13,0,10,3,14,13,2,12,0,10,183,11,16,10,106,1,0,0
3ffef001,j2,31/08/2019,SU Agen,Domicile,CA Brive,16,10,13e,,Victoire,1,50 %,49 %,44 %,50 %,50 %,15,5,7,3,6,5,2,11,3,11,168,10,16,23,121,0,0,0
3ffef001,j2,31/08/2019,CA Brive,Extérieur,SU Agen,10,16,11e,,Défaite,1,50 %,51 %,56 %,50 %,50 %,9,0,6,3,19,14,0,9,1,8,111,7,8,20,127,0,0,1
0681a24e,j2,31/08/2019,Union Bordeaux-Bègles,Domicile,RC Toulon,34,12,1e,Bo,Victoire,4,50 %,53 %,59 %,47 %,52 %,8,2,6,0,10,8,4,7,2,10,122,9,17,23,150,1,0,0
0681a24e,j2,31/08/2019,RC Toulon,Extérieur,Union Bordeaux-Bègles,12,34,4e,,Défaite,0,50 %,47 %,41 %,53 %,48 %,9,0,6,3,18,8,0,11,4,7,143,8,15,12,138,0,0,0
cf1bb7a1,j2,01/09/2019,Racing 92,Domicile,Castres Olympique,23,14,3e,,Victoire,2,50 %,50 %,86 %,51 %,50 %,9,2,7,0,11,10,1,5,3,11,148,24,17,19,120,1,0,0
cf1bb7a1,j2,01/09/2019,Castres Olympique,Extérieur,Racing 92,14,23,10e,,Défaite,1,50 %,50 %,14 %,49 %,50 %,8,3,4,1,17,11,0,7,3,15,128,9,18,14,134,2,0,0
75aa6413,j2,01/09/2019,LOU Rugby,Domicile,Stade Toulousain,22,12,2e,,Victoire,1,50 %,59 %,36 %,41 %,57 %,10,0,8,2,13,12,1,9,5,13,130,21,16,16,147,0,0,1
75aa6413,j2,01/09/2019,Stade Toulousain,Extérieur,LOU Rugby,12,22,7e,,Défaite,0,50 %,41 %,64 %,59 %,43 %,8,1,5,2,17,14,1,9,4,10,132,20,14,15,107,2,0,0
27f3c36f,j3,07/09/2019,Castres Olympique,Domicile,Union Bordeaux-Bègles,32,34,10e,Bd,Défaite,2,50 %,53 %,26 %,47 %,53 %,6,2,2,2,6,4,1,4,6,13,153,14,23,21,85,1,0,0
27f3c36f,j3,07/09/2019,Union Bordeaux-Bègles,Extérieur,Castres Olympique,34,32,1e,,Victoire,3,50 %,47 %,74 %,53 %,47 %,7,0,5,2,17,11,1,5,2,7,154,17,8,20,129,1,0,0
721bd166,j3,07/09/2019,RC Toulon,Domicile,LOU Rugby,6,20,4e,,Défaite,0,50 %,50 %,53 %,51 %,50 %,14,1,10,3,18,11,0,13,2,9,140,11,19,14,126,0,0,0
721bd166,j3,07/09/2019,LOU Rugby,Extérieur,RC Toulon,20,6,2e,,Victoire,2,50 %,50 %,47 %,49 %,50 %,9,1,6,2,17,13,0,7,2,16,158,15,20,17,143,2,0,0
092816fb,j3,07/09/2019,Montpellier Hérault Rugby,Domicile,Stade Rochelais,30,16,8e,,Victoire,3,50 %,49 %,69 %,51 %,49 %,9,0,5,4,11,11,1,10,3,8,157,33,23,16,146,0,0,0
092816fb,j3,07/09/2019,Stade Rochelais,Extérieur,Montpellier Hérault Rugby,16,30,5e,,Défaite,1,50 %,51 %,31 %,49 %,51 %,11,0,10,1,3,2,0,9,3,6,174,19,22,17,183,1,0,0
d4086014,j3,07/09/2019,Section Paloise,Domicile,SU Agen,18,12,12e,,Victoire,2,50 %,61 %,67 %,41 %,55 %,18,1,10,7,8,7,0,10,2,4,108,4,22,13,242,0,0,0
d4086014,j3,07/09/2019,SU Agen,Extérieur,Section Paloise,12,18,13e,,Défaite,2,50 %,39 %,33 %,59 %,45 %,9,1,7,1,10,9,0,9,0,8,286,32,35,15,121,0,0,0
0b3cb3d0,j3,07/09/2019,Stade Français Paris,Domicile,Aviron Bayonnais,33,27,14e,,Victoire,3,50 %,53 %,51 %,46 %,53 %,9,2,5,2,11,9,0,3,4,10,198,30,15,30,147,0,0,0
0b3cb3d0,j3,07/09/2019,Aviron Bayonnais,Extérieur,Stade Français Paris,27,33,9e,,Défaite,3,50 %,47 %,49 %,54 %,47 %,4,1,2,1,11,9,1,4,2,6,161,8,19,29,120,1,0,0
c17bae36,j3,08/09/2019,CA Brive,Domicile,ASM Clermont,28,21,11e,,Victoire,3,50 %,51 %,62 %,49 %,51 %,8,0,7,1,10,7,1,8,3,4,179,24,41,31,125,0,0,0
c17bae36,j3,08/09/2019,ASM Clermont,Extérieur,CA Brive,21,28,6e,,Défaite,3,50 %,49 %,38 %,51 %,49 %,4,0,4,0,13,10,0,10,0,9,146,11,27,17,159,2,0,0
bd486723,j3,08/09/2019,Stade Toulousain,Domicile,Racing 92,20,17,7e,,Victoire,2,50 %,47 %,55 %,56 %,47 %,13,1,10,2,8,5,0,4,1,13,142,14,11,23,191,0,0,0
bd486723,j3,08/09/2019,Racing 92,Extérieur,Stade Toulousain,17,20,3e,Bd,Défaite,2,50 %,53 %,45 %,44 %,53 %,4,0,3,1,14,11,0,9,1,7,202,21,27,22,157,2,0,0
6831938c,j4,14/09/2019,Stade Rochelais,Domicile,Stade Toulousain,28,13,5e,,Victoire,3,50 %,46 %,36 %,56 %,46 %,8,1,6,1,15,11,1,7,3,8,143,17,18,22,146,1,0,0
6831938c,j4,14/09/2019,Stade Toulousain,Extérieur,Stade Rochelais,13,28,7e,,Défaite,1,50 %,54 %,64 %,44 %,54 %,14,1,8,5,14,12,0,5,1,10,117,13,19,16,131,0,0,1
fec4895c,j4,14/09/2019,ASM Clermont,Domicile,Section Paloise,28,37,6e,,Défaite,3,50 %,42 %,51 %,59 %,43 %,8,0,7,1,15,14,1,9,3,9,103,9,16,13,86,1,0,0
fec4895c,j4,14/09/2019,Section Paloise,Extérieur,ASM Clermont,37,28,12e,,Victoire,3,50 %,58 %,49 %,41 %,57 %,12,0,8,4,10,8,0,8,3,12,134,15,18,10,107,1,0,0
868c081d,j4,14/09/2019,Aviron Bayonnais,Domicile,Castres Olympique,27,17,9e,,Victoire,2,50 %,55 %,47 %,45 %,55 %,8,3,5,0,11,9,0,6,5,9,126,4,11,18,111,0,0,0
868c081d,j4,14/09/2019,Castres Olympique,Extérieur,Aviron Bayonnais,17,27,10e,,Défaite,2,50 %,45 %,53 %,55 %,45 %,7,0,5,2,13,12,1,10,1,13,144,12,18,23,103,1,0,0
f1131712,j4,14/09/2019,LOU Rugby,Domicile,CA Brive,59,3,2e,Bo,Victoire,9,50 %,63 %,55 %,37 %,61 %,12,0,7,5,14,10,4,8,0,7,58,6,9,16,206,0,0,0
f1131712,j4,14/09/2019,CA Brive,Extérieur,LOU Rugby,3,59,11e,,Défaite,0,50 %,37 %,45 %,63 %,39 %,10,1,6,3,16,6,1,10,1,9,172,12,31,8,50,1,0,0
e1f67967,j4,14/09/2019,Union Bordeaux-Bègles,Domicile,Stade Français Paris,52,3,1e,Bo,Victoire,7,50 %,47 %,60 %,55 %,47 %,20,2,12,6,8,8,3,4,1,10,133,10,15,23,135,1,0,0
e1f67967,j4,14/09/2019,Stade Français Paris,Extérieur,Union Bordeaux-Bègles,3,52,14e,,Défaite,0,50 %,53 %,40 %,45 %,53 %,3,1,2,0,18,10,0,9,1,12,150,22,14,9,127,3,0,0
caa8805f,j4,15/09/2019,SU Agen,Domicile,Montpellier Hérault Rugby,29,10,13e,,Victoire,3,50 %,61 %,69 %,38 %,61 %,15,0,13,2,14,10,2,9,4,6,149,7,10,21,154,1,0,0
caa8805f,j4,15/09/2019,Montpellier Hérault Rugby,Extérieur,SU Agen,10,29,8e,,Défaite,1,50 %,39 %,31 %,62 %,39 %,11,1,7,3,12,4,0,12,1,9,114,6,11,8,170,0,0,0
599c10a6,j4,15/09/2019,RC Toulon,Domicile,Racing 92,32,29,4e,,Victoire,2,50 %,55 %,24 %,45 %,54 %,10,1,7,2,10,7,0,11,6,9,142,21,12,15,139,2,0,0
599c10a6,j4,15/09/2019,Racing 92,Extérieur,RC Toulon,29,32,3e,Bd,Défaite,4,50 %,45 %,76 %,55 %,46 %,12,1,7,4,6,6,1,8,1,11,127,17,10,16,141,1,0,0
130ef92c,j5,28/09/2019,CA Brive,Domicile,RC Toulon,39,17,11e,,Victoire,3,50 %,45 %,36 %,55 %,45 %,12,2,6,4,10,9,1,8,6,6,169,19,34,20,125,0,0,0
130ef92c,j5,28/09/2019,RC Toulon,Extérieur,CA Brive,17,39,4e,,Défaite,2,50 %,55 %,64 %,45 %,55 %,5,0,4,1,9,8,0,10,1,11,156,23,20,10,155,0,0,0
669591d7,j5,28/09/2019,Aviron Bayonnais,Domicile,Stade Rochelais,23,22,9e,,Victoire,2,50 %,48 %,51 %,52 %,48 %,10,1,7,2,14,13,0,8,3,8,155,5,11,16,61,0,0,1
669591d7,j5,28/09/2019,Stade Rochelais,Extérieur,Aviron Bayonnais,22,23,5e,Bd,Défaite,3,50 %,52 %,49 %,48 %,52 %,12,2,7,3,14,12,1,9,1,13,102,8,12,10,176,0,0,0
a3814526,j5,28/09/2019,Castres Olympique,Domicile,SU Agen,30,27,10e,,Victoire,3,50 %,43 %,34 %,58 %,45 %,9,0,8,1,14,10,1,6,3,8,165,13,13,16,85,0,0,0
a3814526,j5,28/09/2019,SU Agen,Extérieur,Castres Olympique,27,30,13e,Bd,Défaite,3,50 %,57 %,66 %,42 %,55 %,8,1,5,2,7,4,3,13,2,12,104,6,8,14,144,1,0,0
ba9024ee,j5,28/09/2019,Stade Toulousain,Domicile,Section Paloise,24,23,7e,,Victoire,2,50 %,56 %,41 %,43 %,55 %,7,0,5,2,14,9,1,6,4,11,117,15,11,22,154,1,0,0
ba9024ee,j5,28/09/2019,Section Paloise,Extérieur,Stade Toulousain,23,24,12e,Bd,Défaite,2,50 %,44 %,59 %,57 %,45 %,6,1,5,0,13,8,1,10,3,11,138,17,16,17,136,0,0,0
1bb2abfb,j5,28/09/2019,Racing 92,Domicile,LOU Rugby,20,31,3e,,Défaite,2,50 %,54 %,69 %,48 %,53 %,11,1,8,2,8,6,3,7,2,11,137,31,25,24,161,1,0,0
1bb2abfb,j5,28/09/2019,LOU Rugby,Extérieur,Racing 92,31,20,2e,,Victoire,4,50 %,46 %,31 %,52 %,47 %,7,0,5,2,12,8,0,11,1,7,187,26,15,16,106,1,0,0
8331c6fc,j5,29/09/2019,Montpellier Hérault Rugby,Domicile,Union Bordeaux-Bègles,17,17,8e,,Nul,1,50 %,52 %,61 %,47 %,52 %,10,0,7,3,19,11,1,8,4,8,115,11,15,15,91,0,0,0
8331c6fc,j5,29/09/2019,Union Bordeaux-Bègles,Extérieur,Montpellier Hérault Rugby,17,17,1e,,Nul,2,50 %,48 %,39 %,53 %,48 %,10,1,7,2,14,9,2,10,1,17,104,4,12,14,122,2,0,0
d80808f3,j5,29/09/2019,Stade Français Paris,Domicile,ASM Clermont,18,32,14e,,Défaite,2,50 %,65 %,69 %,33 %,63 %,10,0,8,2,13,10,0,7,2,14,101,9,5,9,100,1,0,0
d80808f3,j5,29/09/2019,ASM Clermont,Extérieur,Stade Français Paris,32,18,6e,,Victoire,2,50 %,35 %,31 %,67 %,37 %,10,1,7,2,10,10,1,7,6,14,120,14,10,15,88,2,0,0
72ef5ae8,j6,05/10/2019,ASM Clermont,Domicile,Montpellier Hérault Rugby,20,13,6e,,Victoire,2,50 %,49 %,56 %,50 %,50 %,4,0,3,1,17,15,3,9,2,7,129,10,15,25,163,1,0,0
72ef5ae8,j6,05/10/2019,Montpellier Hérault Rugby,Extérieur,ASM Clermont,13,20,8e,,Défaite,1,50 %,51 %,44 %,50 %,50 %,3,0,2,1,11,7,1,6,2,15,208,26,22,20,142,1,0,0
364eacaf,j6,05/10/2019,CA Brive,Domicile,Stade Toulousain,23,9,11e,,Victoire,2,50 %,33 %,19 %,66 %,33 %,8,2,4,2,11,6,1,8,3,12,162,6,19,15,93,0,0,0
364eacaf,j6,05/10/2019,Stade Toulousain,Extérieur,CA Brive,9,23,7e,,Défaite,0,50 %,67 %,81 %,34 %,67 %,16,2,8,6,15,12,1,10,3,14,132,13,18,12,144,0,0,0
34e43444,j6,05/10/2019,Castres Olympique,Domicile,Stade Français Paris,46,16,10e,Bo,Victoire,4,50 %,61 %,86 %,40 %,62 %,7,2,3,2,16,14,1,7,5,9,103,9,10,23,136,0,0,0
34e43444,j6,05/10/2019,Stade Français Paris,Extérieur,Castres Olympique,16,46,14e,,Défaite,1,50 %,39 %,14 %,60 %,38 %,4,2,1,1,9,5,0,3,3,10,178,18,27,19,84,0,0,0
13089f25,j6,05/10/2019,SU Agen,Domicile,Aviron Bayonnais,27,29,13e,Bd,Défaite,4,50 %,54 %,45 %,46 %,54 %,8,1,6,1,11,11,1,11,1,9,147,7,19,17,161,0,0,0
13089f25,j6,05/10/2019,Aviron Bayonnais,Extérieur,SU Agen,29,27,9e,,Victoire,4,50 %,46 %,55 %,54 %,46 %,6,0,5,1,15,10,0,8,1,10,159,6,19,21,113,0,0,0
411bf4ea,j6,05/10/2019,LOU Rugby,Domicile,Union Bordeaux-Bègles,25,23,2e,,Victoire,3,50 %,58 %,37 %,41 %,58 %,5,0,4,1,12,6,2,5,2,11,165,12,25,25,108,1,0,0
411bf4ea,j6,05/10/2019,Union Bordeaux-Bègles,Extérieur,LOU Rugby,23,25,1e,Bd,Défaite,2,50 %,42 %,63 %,59 %,42 %,13,2,6,5,9,6,3,7,3,10,144,18,15,19,117,1,0,0
c1bbc211,j6,06/10/2019,Section Paloise,Domicile,Racing 92,3,31,12e,,Défaite,0,50 %,51 %,36 %,50 %,52 %,6,1,4,1,17,9,0,11,1,10,163,13,22,13,161,0,0,0
c1bbc211,j6,06/10/2019,Racing 92,Extérieur,Section Paloise,31,3,3e,Bo,Victoire,3,50 %,49 %,64 %,50 %,48 %,10,1,9,0,11,8,4,2,4,11,180,12,18,30,154,0,0,0
88cd7e14,j6,06/10/2019,RC Toulon,Domicile,Stade Rochelais,23,3,4e,,Victoire,2,50 %,43 %,46 %,59 %,44 %,13,0,10,3,13,11,2,8,3,6,193,15,17,19,121,1,0,0
88cd7e14,j6,06/10/2019,Stade Rochelais,Extérieur,RC Toulon,3,23,5e,,Défaite,0,50 %,57 %,54 %,41 %,56 %,12,0,7,5,17,13,0,5,1,11,143,13,15,19,158,2,0,0
c7245de2,j7,12/10/2019,Aviron Bayonnais,Domicile,Montpellier Hérault Rugby,28,24,9e,,Victoire,2,50 %,42 %,41 %,61 %,44 %,17,0,11,6,8,6,0,7,3,9,99,10,8,18,95,0,0,0
c7245de2,j7,12/10/2019,Montpellier Hérault Rugby,Extérieur,Aviron Bayonnais,24,28,8e,Bd,Défaite,2,50 %,58 %,59 %,39 %,56 %,5,1,3,1,14,13,1,9,4,13,131,6,8,12,97,2,0,1
14747d46,j7,12/10/2019,Stade Toulousain,Domicile,Castres Olympique,36,15,7e,Bo,Victoire,3,50 %,46 %,50 %,54 %,47 %,6,2,2,2,12,9,0,8,5,11,144,14,9,16,129,1,0,0
14747d46,j7,12/10/2019,Castres Olympique,Extérieur,Stade Toulousain,15,36,10e,,Défaite,0,50 %,54 %,50 %,46 %,53 %,6,0,4,2,10,7,2,7,5,12,134,6,15,22,139,2,0,0
502d79d6,j7,12/10/2019,LOU Rugby,Domicile,Section Paloise,27,8,2e,,Victoire,2,50 %,64 %,63 %,37 %,64 %,11,4,5,2,16,13,0,12,5,5,99,8,9,19,182,1,0,0
502d79d6,j7,12/10/2019,Section Paloise,Extérieur,LOU Rugby,8,27,12e,,Défaite,1,50 %,36 %,37 %,63 %,36 %,9,3,5,1,9,7,1,8,1,17,198,19,18,16,104,1,0,0
1aace5a5,j7,12/10/2019,Racing 92,Domicile,SU Agen,27,27,3e,,Nul,2,50 %,56 %,37 %,43 %,55 %,7,0,7,0,12,10,2,10,5,6,99,15,7,21,159,0,0,0
1aace5a5,j7,12/10/2019,SU Agen,Extérieur,Racing 92,27,27,13e,,Nul,3,50 %,44 %,63 %,57 %,45 %,11,3,6,2,9,5,1,6,2,14,166,15,12,18,90,1,0,0
05eb071a,j7,12/10/2019,Stade Rochelais,Domicile,CA Brive,41,17,5e,Bo,Victoire,4,50 %,56 %,73 %,42 %,55 %,13,1,9,3,13,9,1,13,2,10,113,18,15,23,115,0,0,0
05eb071a,j7,12/10/2019,CA Brive,Extérieur,Stade Rochelais,17,41,11e,,Défaite,1,50 %,44 %,27 %,58 %,45 %,8,3,3,2,12,7,1,10,4,11,125,13,6,20,73,1,0,0
0d27db72,j7,13/10/2019,Stade Français Paris,Domicile,RC Toulon,33,30,14e,,Victoire,3,50 %,63 %,58 %,36 %,61 %,7,0,3,4,13,13,2,9,4,7,114,15,14,12,135,0,0,0
0d27db72,j7,13/10/2019,RC Toulon,Extérieur,Stade Français Paris,30,33,4e,Bd,Défaite,3,50 %,37 %,42 %,64 %,39 %,9,0,8,1,10,5,0,5,3,10,151,21,28,15,95,0,0,0
3760ad0e,j7,13/10/2019,Union Bordeaux-Bègles,Domicile,ASM Clermont,42,15,1e,Bo,Victoire,5,50 %,61 %,68 %,39 %,61 %,4,1,2,1,10,10,1,11,3,11,134,4,9,14,195,0,0,0
3760ad0e,j7,13/10/2019,ASM Clermont,Extérieur,Union Bordeaux-Bègles,15,42,6e,,Défaite,2,50 %,39 %,32 %,61 %,39 %,7,1,4,2,11,10,0,5,1,11,189,13,24,22,111,2,0,0
a8e5ccc8,j8,19/10/2019,Montpellier Hérault Rugby,Domicile,Stade Toulousain,33,22,8e,,Victoire,3,50 %,42 %,42 %,60 %,43 %,11,1,7,3,7,6,1,10,4,14,140,19,13,16,132,1,0,0
a8e5ccc8,j8,19/10/2019,Stade Toulousain,Extérieur,Montpellier Hérault Rugby,22,33,7e,,Défaite,1,50 %,58 %,58 %,40 %,57 %,10,0,9,1,12,7,0,9,5,8,135,9,13,18,108,1,0,0
a33e3be6,j8,19/10/2019,CA Brive,Domicile,Union Bordeaux-Bègles,30,9,11e,Bo,Victoire,3,50 %,45 %,57 %,54 %,44 %,6,0,5,1,8,8,4,10,3,13,127,9,20,21,132,1,0,0
a33e3be6,j8,19/10/2019,Union Bordeaux-Bègles,Extérieur,CA Brive,9,30,1e,,Défaite,0,50 %,55 %,43 %,46 %,56 %,10,0,7,3,15,8,0,8,3,7,136,9,21,19,137,0,0,1
2817bf53,j8,19/10/2019,RC Toulon,Domicile,Aviron Bayonnais,20,9,4e,,Victoire,2,50 %,41 %,40 %,59 %,43 %,11,0,9,2,15,15,0,14,2,11,192,23,24,16,102,0,0,0
2817bf53,j8,19/10/2019,Aviron Bayonnais,Extérieur,RC Toulon,9,20,9e,,Défaite,0,50 %,59 %,60 %,41 %,57 %,6,0,6,0,12,11,0,11,3,10,97,3,11,20,180,0,0,0
7438d430,j8,19/10/2019,Section Paloise,Domicile,Castres Olympique,37,24,12e,,Victoire,4,50 %,60 %,60 %,39 %,58 %,7,2,4,1,10,9,0,4,3,6,128,4,17,17,186,0,0,0
7438d430,j8,19/10/2019,Castres Olympique,Extérieur,Section Paloise,24,37,10e,,Défaite,3,50 %,40 %,40 %,61 %,42 %,10,1,6,3,11,10,1,5,1,10,207,18,28,19,122,0,0,0
31025a76,j8,19/10/2019,SU Agen,Domicile,Stade Français Paris,27,14,13e,,Victoire,3,50 %,51 %,47 %,49 %,51 %,9,1,6,2,16,14,1,3,2,8,171,23,17,19,152,0,0,0
31025a76,j8,19/10/2019,Stade Français Paris,Extérieur,SU Agen,14,27,14e,,Défaite,2,50 %,49 %,53 %,51 %,49 %,6,0,4,2,15,12,1,6,0,12,163,20,11,7,160,0,0,0
c878327b,j8,19/10/2019,Stade Rochelais,Domicile,Racing 92,12,6,5e,,Victoire,0,50 %,51 %,54 %,48 %,51 %,6,2,4,0,21,13,1,9,4,8,58,13,3,25,115,0,0,0
c878327b,j8,19/10/2019,Racing 92,Extérieur,Stade Rochelais,6,12,3e,,Défaite,0,50 %,49 %,46 %,52 %,49 %,9,2,5,2,14,11,3,9,2,16,127,15,11,26,43,0,0,0
607f4d8b,j8,20/10/2019,ASM Clermont,Domicile,LOU Rugby,24,15,6e,,Victoire,0,50 %,53 %,46 %,47 %,51 %,11,3,7,1,13,9,1,8,8,11,75,11,10,21,90,0,0,0
607f4d8b,j8,20/10/2019,LOU Rugby,Extérieur,ASM Clermont,15,24,2e,,Défaite,0,50 %,47 %,54 %,53 %,49 %,7,0,6,1,14,8,2,15,4,18,101,10,13,13,59,1,0,2
a62bbb17,j9,09/11/2019,RC Toulon,Domicile,Montpellier Hérault Rugby,19,19,4e,,Nul,1,50 %,59 %,74 %,41 %,57 %,7,1,2,4,20,15,1,4,4,7,120,18,20,17,146,1,0,0
a62bbb17,j9,09/11/2019,Montpellier Hérault Rugby,Extérieur,RC Toulon,19,19,8e,,Nul,1,50 %,41 %,26 %,59 %,43 %,6,1,3,2,5,4,1,6,4,13,154,14,10,13,125,1,0,0
c5ea5ae5,j9,09/11/2019,Aviron Bayonnais,Domicile,Section Paloise,3,9,9e,,Défaite,0,50 %,69 %,68 %,33 %,67 %,8,1,4,3,22,20,2,11,1,15,84,7,10,23,80,0,0,0
c5ea5ae5,j9,09/11/2019,Section Paloise,Extérieur,Aviron Bayonnais,9,3,12e,,Victoire,0,50 %,31 %,32 %,67 %,33 %,6,0,5,1,15,9,0,3,3,11,201,12,14,28,59,0,0,0
231f68a2,j9,09/11/2019,Castres Olympique,Domicile,CA Brive,28,26,10e,,Victoire,3,50 %,59 %,83 %,40 %,58 %,8,1,4,3,8,5,0,5,3,9,177,24,34,27,156,0,0,0
231f68a2,j9,09/11/2019,CA Brive,Extérieur,Castres Olympique,26,28,11e,Bd,Défaite,2,50 %,41 %,17 %,60 %,42 %,7,0,5,2,8,7,0,8,4,7,175,10,18,20,162,0,0,0
e32c7596,j9,09/11/2019,Union Bordeaux-Bègles,Domicile,SU Agen,23,0,1e,,Victoire,2,50 %,56 %,59 %,44 %,55 %,10,0,8,2,11,6,3,11,3,8,178,14,11,22,188,0,0,0
e32c7596,j9,09/11/2019,SU Agen,Extérieur,Union Bordeaux-Bègles,0,23,13e,,Défaite,0,50 %,44 %,41 %,56 %,45 %,11,1,6,4,13,8,1,13,0,9,251,30,24,21,148,0,0,0
f85c105f,j9,09/11/2019,Stade Toulousain,Domicile,ASM Clermont,34,8,7e,Bo,Victoire,4,50 %,51 %,64 %,49 %,55 %,12,2,7,3,12,10,3,5,2,8,151,19,26,30,104,0,0,0
f85c105f,j9,09/11/2019,ASM Clermont,Extérieur,Stade Toulousain,8,34,6e,,Défaite,1,50 %,49 %,36 %,51 %,45 %,7,1,5,1,21,17,1,14,1,4,128,22,14,19,136,0,0,0
af7da720,j9,10/11/2019,LOU Rugby,Domicile,Stade Rochelais,45,17,2e,Bo,Victoire,5,50 %,60 %,50 %,40 %,56 %,7,0,5,2,16,13,1,8,4,10,102,3,9,21,153,0,0,0
af7da720,j9,10/11/2019,Stade Rochelais,Extérieur,LOU Rugby,17,45,5e,,Défaite,2,50 %,40 %,50 %,60 %,44 %,6,0,5,1,16,11,0,10,1,14,151,6,21,12,131,0,0,0
2a0e60a0,j9,10/11/2019,Stade Français Paris,Domicile,Racing 92,9,25,14e,,Défaite,0,50 %,39 %,56 %,61 %,39 %,10,0,7,3,14,5,0,9,3,7,118,16,9,18,142,0,0,0
2a0e60a0,j9,10/11/2019,Racing 92,Extérieur,Stade Français Paris,25,9,3e,Bo,Victoire,3,50 %,61 %,44 %,39 %,61 %,10,0,7,3,11,10,2,8,2,11,170,26,18,28,129,1,0,0
1d058844,j10,30/11/2019,Racing 92,Domicile,Union Bordeaux-Bègles,30,34,3e,Bd,Défaite,4,50 %,45 %,43 %,56 %,47 %,5,0,5,0,11,8,1,10,2,6,210,9,26,17,169,1,0,0
1d058844,j10,30/11/2019,Union Bordeaux-Bègles,Extérieur,Racing 92,34,30,1e,,Victoire,4,50 %,55 %,57 %,44 %,53 %,10,0,8,2,12,8,3,8,2,7,167,26,36,14,167,1,0,0
ba7949e2,j10,30/11/2019,ASM Clermont,Domicile,SU Agen,30,13,6e,,Victoire,2,50 %,52 %,61 %,48 %,53 %,9,2,6,1,15,12,0,12,3,9,116,16,17,22,175,0,0,0
ba7949e2,j10,30/11/2019,SU Agen,Extérieur,ASM Clermont,13,30,13e,,Défaite,1,50 %,48 %,39 %,52 %,47 %,13,3,6,4,12,8,2,7,1,12,167,17,24,26,110,1,0,0
c7c02737,j10,30/11/2019,Section Paloise,Domicile,RC Toulon,9,19,12e,,Défaite,0,50 %,41 %,43 %,61 %,42 %,5,2,1,2,17,10,2,7,3,9,121,8,12,28,113,1,0,0
c7c02737,j10,30/11/2019,RC Toulon,Extérieur,Section Paloise,19,9,4e,,Victoire,1,50 %,59 %,57 %,39 %,58 %,5,0,4,1,14,10,2,7,4,16,158,15,12,38,76,1,0,0
4bd7968b,j10,30/11/2019,Stade Rochelais,Domicile,Castres Olympique,22,13,5e,,Victoire,1,50 %,51 %,64 %,50 %,49 %,14,2,7,5,8,8,3,6,5,13,68,12,8,23,143,0,0,0
4bd7968b,j10,30/11/2019,Castres Olympique,Extérieur,Stade Rochelais,13,22,10e,,Défaite,1,50 %,49 %,36 %,50 %,51 %,5,1,4,0,15,8,0,10,2,12,146,13,10,21,58,0,0,0
9da1c4f3,j10,30/11/2019,Montpellier Hérault Rugby,Domicile,LOU Rugby,33,8,8e,Bo,Victoire,5,50 %,47 %,62 %,54 %,46 %,15,2,8,5,13,12,0,11,0,12,121,22,20,23,84,0,0,0
